Gender,Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Study_Hours_per_Week,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
Female,23,88.69,41.47,45.83,,92.11,7.63,60.39,8.5,Medium,8,6.4
Male,20,65.48,74.79,84.68,,92.95,2.28,83.93,19.5,Low,10,5.8
Male,24,51.95,90.42,93.93,63.31,96.03,6.14,58.07,28.2,High,3,4.5
Male,18,87.13,62.8,55.61,81.09,61.75,2.55,69.63,25.3,High,4,6.8
Female,21,66.55,42.69,77.73,62.93,72.92,7.9,53.38,18.6,Low,5,7.7
Female,24,86.11,82.83,42.54,61.26,69.26,1.54,90.96,28.5,Medium,7,5
Female,18,,95.78,63.19,51.06,69.09,6.69,76.91,27.4,Low,1,5.9
Female,19,76.74,83.03,57.58,78.86,82.61,3.26,98.55,14,High,3,8.6
Female,23,,74.71,53.72,57.5,70.09,0.36,97.12,18.7,Medium,1,8.2
Male,18,79.05,53.8,78.68,50.62,80.82,1.24,99.93,12.4,Medium,3,8
Male,19,64.33,40.92,47.81,,69.11,6.55,55.06,5.2,Medium,6,4.2
Female,20,86.71,81.68,91.64,65.69,65.56,2.4,80.33,16.3,Low,9,4.8
Female,18,79.46,53.86,79.89,83.46,67.65,6.31,70.38,23.8,Low,6,5.5
Female,18,50.64,91.49,82.64,60.13,90.19,4.15,76.63,20.9,Low,8,5.5
Male,22,95.08,67.98,96.12,94.38,80.05,6.93,65.44,28.2,Medium,4,4.6
Female,23,77.28,71.84,96.54,64.42,98.7,4.93,52.4,22.1,Medium,5,5.4
Male,23,93.43,85.24,73.1,,91.63,3.09,85.39,8.5,High,8,6.1
Male,24,94.14,86.77,69.72,60.9,74.29,1.46,98.29,11.7,Medium,1,4.2
Female,20,72.25,78.56,60.12,62.69,62.12,3.41,76.62,8.1,Medium,8,6
Male,22,,96.31,82.93,53.71,83.7,6.35,66.48,24.9,Low,2,6.5
Male,24,70.79,98.94,72.29,,86.33,7.4,96.91,28.8,Medium,6,4.2
Female,19,72.47,96.81,95.97,92.98,73.21,1.6,68.23,10.7,Low,4,7.4
Male,24,94.76,89.45,54.32,84.42,61.5,6.64,95.73,24.1,Low,10,4.4
Female,19,89.41,82.34,58.62,93.76,77.86,1.79,92.78,15.9,Medium,10,7.2
Male,20,56.33,79.8,58.97,55.24,62.69,2.22,76.44,13.9,Low,4,9
Female,23,80.52,46.23,88.36,72.78,97,5.31,83.84,29.7,Medium,5,4.3
Female,19,99.8,56.29,45.94,61.46,81.44,2.89,85.02,13.6,High,1,5.4
Male,20,79.78,40.34,67.34,86.06,64.6,6.62,82.05,21.5,Medium,4,4.6
Female,24,89.29,48.24,65.65,98.51,60.79,9.56,58.04,22.8,Low,8,5.8
Male,19,88.45,66.35,44.39,90.77,85.84,1.49,84.64,24.3,Medium,9,8.2
Male,21,67.52,48.79,64.65,51.76,85.39,5.71,50.16,26.6,High,2,8.6
Female,18,68.59,94.1,70.8,65.83,79.86,9.23,85.5,19.2,Medium,6,8.2
Male,24,86.2,88.34,43.91,51.43,80.72,1.77,77.74,20.1,High,5,7.5
Female,23,75,44.3,70.59,52.01,80.19,3.67,62.99,22.8,Low,8,7.6
Male,24,78.53,54.93,97.55,53.98,68.01,1.24,90.19,8.7,Medium,8,4.6
Male,21,85.65,89.14,98.73,63.82,96.87,6.42,70.26,10,Low,8,5.2
Female,20,88.88,88.18,71.9,65.21,73.96,6.69,74.29,24.1,Medium,10,5.8
Male,20,63.58,96.73,70.91,70.02,51.02,6.64,51.38,8.4,Medium,1,4.3
Male,24,57.34,99.85,57.13,,67.42,5.42,70.07,22.2,Medium,10,8.1
Male,21,64.59,98.58,99.83,88.57,56.51,7.46,58.37,5.8,Medium,4,5.3
Male,24,75.38,64.61,56.45,57.07,68.17,0.36,63.81,13.4,Medium,2,4.3
Male,18,67.11,55.02,67.17,57.89,80.41,9.58,62.61,21.6,High,4,4.4
Male,18,78.42,85.5,40.18,81.33,51.13,2.22,52.3,22.7,Low,6,8.8
Male,22,52.67,57.96,60.95,78.59,93.51,1.22,73.02,20.8,Medium,4,8.6
Male,19,75.49,88.38,44.29,57.7,80.52,9.41,76.13,16,Low,5,8.8
Female,22,68.4,72.04,84.63,,64.77,8.3,78.55,11.4,Low,3,8.8
Male,18,76.73,87.64,73.66,,65.56,7.65,73.11,20.3,Low,2,8
Male,21,71.13,56.55,74.33,68.35,73.28,1.05,93.48,9.6,Medium,7,5.4
Female,19,64.21,70.48,57.19,71.02,62.4,8.08,51.88,6.5,Medium,6,5.6
Female,21,95.21,73.84,88.89,66.14,50.22,6.09,80.69,5.5,Low,3,6
Female,22,59.24,96.59,40.2,77.87,51.33,7.32,93.31,11.7,High,10,7.9
Male,20,84.07,56,60.02,69.43,67.89,9.78,52.05,5.7,Low,9,8.6
Female,21,96.23,96.2,79.57,62.97,56.21,1.94,74.82,11.2,High,6,6.2
Female,22,76.93,88.29,94.48,95.22,51.12,5.04,79.45,12.2,Low,5,5.5
Male,22,93.82,83.85,54.08,65.42,92.96,7.53,59.55,13.6,Medium,8,5.2
Male,22,56.24,87.21,72.47,84.92,63.71,4.34,62.63,22.8,Medium,2,5.3
Female,20,,76.33,72.28,67.36,75.16,0.55,89.28,16,Medium,6,4
Female,20,72.85,54.64,92.45,71.76,58.97,1.11,78.37,29.6,Medium,6,5.2
Male,24,50.41,51.37,43.03,61.8,52.34,6.02,65.79,28.7,Medium,7,5.5
Male,20,72.16,91.98,65.47,87.62,87.24,2.85,88.24,29.5,Medium,3,7.9
Male,19,68.45,83.51,50.95,86.86,56.25,1.38,87.34,15.3,High,6,6.7
Male,20,83.49,52.79,41.29,51.11,51.29,3.4,67.27,6.1,Low,3,5.7
Male,20,96.92,76.91,48.82,53.01,79.36,2.01,74.43,26.5,Low,8,7
Female,20,54.29,66.85,98.59,96.12,50.67,0.24,83.23,15.9,High,5,7.9
Male,21,66.37,49.52,52.89,94.44,71.81,1.52,67.16,21,Low,6,7.1
Male,20,72.2,71.91,96.1,75.3,64.44,8.83,81.45,26.1,Low,9,4.4
Male,19,72.76,56.89,52.32,74.67,65.97,0.12,62.55,20.2,Low,9,5.2
Male,22,88.74,45.77,95.88,90.62,50.19,7.74,64.6,23.4,Medium,5,5.4
Male,21,72.17,68.02,79.28,56.92,98.22,7.53,65.53,11.2,Medium,10,5.8
Female,18,51.36,75.41,46.79,82.68,75.85,5.64,96.8,9.9,Low,7,4.1
Male,20,85.51,42.81,74.91,73.8,78.63,2.08,91.68,18.9,Low,6,7.7
Female,24,94.24,64.13,59.11,87.17,83.31,8.78,78.26,20.9,Medium,10,6.4
Male,24,75.7,55.46,62.99,51.51,89.88,4.75,78.19,26.8,Low,4,8.5
Female,22,79.06,41.84,66.41,79.64,80.4,1.73,52.81,25.5,Low,1,6.6
Female,22,58.15,47.54,65.36,77.84,88.11,4.29,82.48,29.7,Medium,4,8.9
Male,21,61.03,48.34,79.85,92.04,72.44,1.95,66.41,29.2,Low,2,7.5
Male,24,61.76,50.97,86.1,83.84,68.56,3.76,80.61,20.6,Low,8,8.4
Male,18,71.54,88.2,59.75,94.01,91.16,4.97,92.01,17.6,Medium,2,8.9
Male,23,96.41,66.37,95.46,94.36,93.27,3.6,52.27,24,High,9,6.4
Male,24,76.09,48.83,96.31,70.41,56.89,6.57,80.35,11.5,Low,10,7.2
Female,24,59.6,46.02,42.44,56.87,77.13,9.36,78.21,13.8,Low,6,8.6
Male,19,63.3,57.88,40.89,81.51,84.18,3.48,60.34,24.2,Medium,5,6.9
Male,23,69.2,87.88,65.5,93.69,54.18,3.56,82.32,28.7,Low,9,4.3
Female,22,81.16,61.87,75.44,53.75,96.48,7.38,77.74,27.4,Medium,2,7.5
Male,23,72,49.59,56.67,77.9,76.01,5.31,88.37,6.8,High,1,8.7
Female,24,69.62,64.25,55.56,55.75,82.27,4.29,55.53,10.8,Low,9,7.9
Male,22,78.24,73.32,80.7,51.35,58.91,8.14,72.18,11.8,Medium,10,8
Female,23,62.09,41.78,76.1,83.98,63.22,8.91,99.9,14.6,High,4,4.4
Male,22,53.95,77.66,50.03,84.09,56.05,5.91,84.46,6.8,High,2,7.7
Female,22,51.22,63.71,93.07,80.03,63.2,1.85,84.21,10.8,Medium,6,4.2
Female,21,62.56,40.58,80.8,92.96,74.62,4.66,65.89,22.9,Low,1,8.7
Male,18,54.58,80.43,61.75,54.04,91.68,5.04,54.69,11.1,Medium,4,8.6
Male,22,66.82,82.74,81.02,55.26,76.69,4.32,97.47,28.6,Medium,4,8.9
Male,19,88.65,77.73,46.76,93.23,62.22,2.62,55.27,15.6,Medium,10,5.5
Female,24,85.81,60.52,68.1,75.16,52.23,4.72,99.64,7.5,High,7,6.7
Female,24,80.55,71.78,50.14,63.65,81.1,4.47,56.29,26.1,Medium,3,6.9
Female,19,92.63,63.23,42.49,86.91,71.01,2.09,58.55,27.9,Medium,8,6.8
Male,20,64.1,82.04,60.3,94.72,99.22,9.03,65.42,28.2,Medium,2,6.1
Male,22,94.25,75.01,49.04,84.48,88.99,8.85,75.62,17.3,Low,4,8.9
Female,22,69.96,44.91,78.01,89.6,90.42,7.6,89.52,28,Low,8,8.4
Male,22,70.04,78.59,80.44,64.12,50.61,4.01,98.55,22.7,Medium,4,7.1
Female,23,70.27,81.23,48.92,64.44,88.89,3.7,67.94,9.9,Low,5,7.2
Male,22,,62.24,41.48,,59.73,7.16,51.02,18.3,Low,10,7.6
Male,22,98.77,92.55,87.57,80.74,79.29,6.08,80.83,15.8,Low,8,7
Female,19,56.93,90.58,40.12,61.71,72.37,6.01,85.54,16.3,High,8,7.5
Male,18,67.04,50.51,60.63,76.21,78.58,1.24,69.87,15.3,Medium,5,8.1
Male,18,65.97,94.26,69.67,84.29,56.67,6.18,59.17,9.4,Low,6,8.9
Male,20,53.73,66.45,89.12,60.93,72.84,9.02,65.3,14.8,High,9,8.2
Male,19,57.61,83.42,90.31,82.75,51.85,0.86,82.79,17.8,Medium,2,4.6
Male,22,52.24,88.85,83.5,52.11,52.05,3.39,74.71,12.1,Low,3,6.7
Female,18,64.62,70.31,54.83,65.18,82.89,5.09,87.17,9.4,Medium,9,7.2
Male,21,,63.95,83.21,83.7,97.58,6.86,60.91,10,Medium,3,5.3
Female,21,66.97,94.93,54.79,57.47,88.87,0.9,92.1,9.8,Medium,5,6.4
Male,21,56.18,53.85,52.88,61.11,73.46,8.73,57.79,16.2,Low,3,8.7
Male,22,82.28,55.42,72.83,93.95,52.79,0.41,66.5,10.2,Low,10,5.3
Female,22,99.83,61.7,80.73,83.72,52.25,8.58,79.56,22.9,Medium,4,5.6
Female,20,61.62,91.57,43.18,74.95,57.89,0.28,86.84,13.4,Low,3,8.5
Male,24,63.98,96.33,43.6,60.54,98.79,1.54,63.31,28.5,Medium,10,4.5
Male,20,,53.2,87.05,,69.93,8,97.41,6.6,Medium,4,8.4
Female,20,58.94,91.83,91.57,78.72,92.17,8.6,85.31,12.7,High,1,5.5
Female,23,75.56,55.49,76.27,57.77,85.26,9.82,60.88,23.5,Medium,8,6.5
Female,21,,98.24,65.73,74.09,80.27,1.16,86.29,22.1,Low,10,7.2
Female,22,96.62,75.84,90.72,70.45,97.39,5.26,84.82,15.5,Medium,7,7.2
Male,21,99.08,40.43,83.73,73.83,61.52,0.77,87.63,26.8,Medium,6,8.9
Male,20,90.73,42.05,74.78,55.28,72.74,1.56,95.79,6.8,High,7,4.2
Male,22,65.74,48.85,59.19,55.32,93.24,1.74,85.59,17.7,Medium,8,7.5
Male,19,70.17,51.25,51.88,98.21,77.59,0.63,67.6,10,Low,1,8.2
Male,18,62.12,86.06,65.12,98.97,62.32,8.93,89.53,14.3,Low,7,6.9
Female,18,94.54,53.37,57.21,71.31,60.45,1.26,84.79,22.5,Medium,9,8.9
Female,20,95.73,98.15,60.36,89.45,87.64,6.29,78.71,7.5,Low,4,6.1
Female,24,70.94,78.17,70.94,82.79,50.64,6.26,67.69,6.1,Low,2,7.7
Male,21,82.83,81.55,50.15,55.85,95.71,1.99,96.05,15.5,Medium,1,7.4
Female,19,58.28,53.07,88.37,,50.92,9.98,75.64,11.8,Low,8,4.2
Male,22,71.75,93.56,48.73,65.68,81.55,3.47,81.41,23,Low,9,6.8
Male,24,81.57,80.07,68.86,79.79,80.24,9.05,70.77,6.6,Low,3,5.3
Male,21,69.27,91.86,84.76,79,78.92,9.48,89.04,29.2,Medium,8,6.6
Female,20,67.88,97.39,69.1,96.18,73.72,9.49,67.05,20.5,Medium,8,8.4
Male,21,50.05,47.54,61.66,89.5,92.62,7.53,90.53,17.5,Low,1,7.2
Male,20,90.21,45.8,68.49,92.84,82.97,2.54,55.4,15.3,Low,8,7
Female,23,94.47,88.2,90.92,94.56,89.09,1.21,85.45,23.7,Low,2,7.4
Male,18,98.47,91.97,99.43,90.06,55.78,5.7,73.84,13.9,High,2,6.6
Female,24,85.96,75.03,77.87,66.64,52.49,3.6,84.94,24.4,Low,4,6.2
Male,18,77.44,61.96,87.61,60.75,51.43,8.31,76.57,22.8,High,10,5.9
Female,21,,79.16,40.87,,57.36,7.45,56.72,18.8,High,7,7.5
Male,19,99.96,58.34,92.82,,83.35,2.76,73.85,27.2,Low,2,7.9
Male,22,79.49,54.3,97.24,69.33,74.7,0.17,98.23,13.6,Medium,5,6.1
Female,20,84.06,69.29,74.51,92.42,87.61,2.37,87.74,6.4,Medium,4,4.2
Male,22,84.12,52.97,85.23,98.03,59.59,5.67,65.01,14.4,High,6,6.7
Female,18,92.26,69.02,70.76,78.47,68.35,0.79,97.21,26.9,Medium,3,6.9
Male,19,50.48,97.4,57.17,72.83,94.42,6.58,88.95,6.9,Medium,9,6.4
Female,19,61.01,90.39,91.13,92.14,96.79,6.72,68.22,24.1,Medium,1,5.8
Male,22,83.28,96.5,75.81,51.21,96.09,1.69,80.18,25.6,Low,8,8.5
Male,18,94.76,88.38,74.76,,90.92,5.96,71.33,15.7,Low,6,6.4
Male,22,84.27,61.29,79.55,,84.41,6.07,54.83,9.9,Medium,4,8
Female,21,70.67,88.72,91.36,86.6,95.68,4.78,90.3,13.9,Low,9,7.2
Female,19,68.08,95.37,83.91,70.81,85.71,9.53,59.55,15,Low,1,7.9
Female,19,86.9,96.82,52.67,94.44,97.7,1.08,72.9,28.3,Medium,9,8.4
Female,21,87.06,80.99,68.01,67.57,51.24,4.07,85.13,12.1,High,2,5.2
Female,18,80.35,52.68,98.82,81.69,96.08,8.83,96.61,29.3,High,6,8.1
Male,19,64.57,42.38,73.27,81.72,77.79,3.86,53.14,7.7,High,8,7.6
Male,24,96.26,48.83,96.29,59.22,55.59,4.25,69.66,29.4,Medium,2,6.8
Male,23,77.59,97.93,88.8,64.24,60.75,6.68,80.73,10.6,High,5,6.7
Male,23,,67.73,79.96,95.8,92.61,6.66,88.97,9.2,Medium,10,5.6
Male,23,60.72,91.3,60.96,59.17,75.31,0.23,96.05,8,Medium,10,6.7
Female,20,67.2,67.9,58.26,58.68,99.14,4.56,50.02,12.9,Low,4,5.9
Male,24,93.73,79.65,78.61,,55.88,3.34,81.39,20.4,High,5,8.4
Female,20,52.51,41.45,65.95,54.61,70.63,6.28,50.35,21.7,Medium,10,6.9
Male,18,75.62,54.99,87.93,94.73,66.59,5.56,89.36,14.2,Medium,4,5.5
Female,21,74.09,66.18,85.63,55.01,75.81,6.51,57.48,10.8,Low,3,4.7
Female,22,87.56,77.84,58.73,80.83,81.67,6.54,94.73,29.9,Medium,4,7.5
Female,24,64.09,50.29,82.16,66.99,83.08,2.55,57.76,11.8,High,5,7.3
Male,18,60.95,85.87,69.67,90.21,50.06,2.46,88.22,14.5,Medium,1,5.8
Male,22,96.31,61.86,59.4,79.49,54.45,3.7,64.47,17,High,4,4.8
Male,18,78.59,89.05,64.78,69.42,51.75,2.42,77.86,23.5,Low,9,7.6
Male,20,55.23,45.88,93.72,99.19,93.23,6.83,80.42,8.8,Low,8,5.4
Female,23,59.65,80.79,61.57,53.31,65.66,6.03,60.34,11.7,Low,5,8.3
Female,21,99.94,57.6,57.24,,68.35,2.16,64.93,29.9,Low,3,7.6
Female,20,59.78,87.72,61.11,99.48,72.52,8.84,55.38,25.6,Low,2,8.5
Female,21,80.52,64.13,52.88,84.55,92.47,4.61,50.26,16.1,Medium,8,8.9
Male,24,71.01,79.92,72.68,86.99,50.71,1.27,61.97,7.7,Low,8,5.7
Female,22,94.28,96.06,48.85,,55.93,2.13,75.8,26.7,High,5,6.5
Male,18,87.76,41.24,89.05,51.07,84.26,5.4,85.68,24.6,High,7,6
Female,19,,40.67,53.53,,98.19,3.38,89.68,19.5,Low,1,4.4
Female,19,50.54,86.22,75.88,99.59,82.14,8.51,53.49,15.1,Medium,6,6
Female,21,93.99,78.78,47.5,98.98,63.06,4.95,63.62,28.4,Medium,10,6.2
Male,23,72.23,57.58,98.71,66.73,75.99,9.15,88.51,12.4,Low,9,4.9
Male,23,96.58,69.66,67.27,,98.75,1.02,74.04,13,High,7,8.4
Female,21,74.78,42.52,89.33,,76.4,6.69,59.11,26.9,Low,5,5.5
Female,20,84.71,51.55,86.12,66.46,68.68,8.86,69.61,20.7,Medium,6,7.8
Female,19,,65.47,82.82,68.51,69.17,2.93,63.5,28.8,Low,7,4.4
Male,20,87.26,90.04,89.64,87.41,98.35,1.36,52.53,21.1,High,6,4.2
Male,22,,68.78,46.03,93.31,85.95,4.57,88.18,5.8,Medium,5,9
Male,19,67.57,75.18,80.71,87.34,84.36,9.61,64.58,9.4,High,2,4.6
Female,22,55.93,92.43,55.95,82.32,61.6,6.33,97.26,12,Low,3,7.8
Male,18,57.34,58.53,87.15,88.3,77.97,6.44,94.41,26.7,Low,4,7
Female,20,59.29,82.04,97.41,86.92,67.84,6.72,85.81,25.8,Low,5,6.3
Male,21,66.41,91.7,94.09,,62.01,0.4,66.33,24.8,High,1,4.2
Female,19,94.6,52.16,46.9,,94.78,4.46,64,18.8,Low,10,5.6
Female,20,68.41,61.39,62.17,64.14,69.16,0.78,73.76,8.5,Low,7,8.5
Male,21,86.22,98.79,61.86,83.97,64.14,3.16,67.73,8.3,Medium,8,8.5
Female,18,54.14,98.99,47.34,97.97,96.59,8.22,95.06,8.2,Low,7,7
Female,19,79.55,53.39,45.89,79.05,59.87,6.56,56.17,26.4,High,5,6.9
Female,22,74.09,43.99,63.09,95.63,87.28,9.96,86.22,8.5,Low,1,6.1
Male,18,98.9,56.26,99.52,,82.64,1.72,80.54,25.2,Medium,9,7.9
Female,23,92.31,63.86,74.14,89.72,96.02,3.97,90.32,26.1,Medium,2,8.4
Male,21,72.74,66.46,77.31,92.68,91.6,8.1,77.12,7.6,Low,10,7.6
Male,19,88.76,77.13,68.26,81.55,85.26,2.16,81.48,27.6,Low,1,6.6
Female,19,59.65,93.97,79.74,96.7,65.73,1.54,98.14,27.4,Medium,2,7.2
Male,24,78.12,59.82,97.4,79.5,74.78,4.28,54.6,21,Low,4,5.1
Female,24,53.73,91,75.32,62.03,97.22,3.84,55.24,17.8,Low,2,9
Male,18,67.4,45.61,43.9,60.79,51.16,9.8,69.68,21.2,Low,6,8.7
Female,19,61.29,42.51,69.57,77.79,89.72,4.56,73.64,15.1,Medium,8,8.8
Male,21,,70.24,99.57,95.32,62.59,8.61,59.99,19.7,Low,9,4.8
Female,18,74.5,43.58,63.24,53.62,59.25,8.88,54.13,29.2,High,8,7.3
Female,22,87.55,63.55,75.63,80.22,61.61,1.58,51.11,7.8,Low,8,7.3
Female,18,75.76,93.81,46.4,88.49,52.99,7.15,88.23,10.8,High,9,5.8
Female,18,54.32,54.49,48.47,55.77,99.6,2.78,74.25,18.1,Medium,8,8.3
Male,22,86.77,82.36,92.48,55.84,93.49,0.95,92.17,11.5,Medium,2,7.9
Male,23,91.66,58.14,58.02,68.31,76.05,8.75,68.04,29.8,Low,7,7.6
Female,24,95.18,42.7,58.33,63.69,85.76,2.92,85.17,23,Low,3,4.1
Male,21,78.6,73.4,63.23,59.92,77.83,3.45,74.43,15.8,Medium,1,9
Female,23,87.68,90.09,97.99,59.93,90.58,3.24,80.6,27.6,Medium,10,7.6
Female,23,87.6,64.57,45.06,,92.24,2,68.51,8.6,Medium,9,8.8
Male,23,57.79,77.04,89.13,80.54,61.64,4.35,54.06,12.2,Low,8,4.4
Male,24,58.21,94,60.49,84.41,72.99,4.28,97.37,28.9,Medium,6,7.5
Female,20,53.54,87.38,90.97,85.15,81.74,4.09,91.8,18.9,Medium,2,7.7
Male,24,66,51.63,99.51,,98.92,9.16,65.59,28,Low,1,4.3
Female,23,73.68,84,60.92,97.65,84.13,3.4,97.94,29.6,High,10,4.3
Male,20,99.89,70.11,47.76,94.03,94.88,0.3,65.02,14,High,6,7.8
Male,22,71.55,84.76,48.66,97.88,92.31,1.78,72.15,19.4,Low,5,8
Male,24,86.31,69.67,85.52,69.44,79.1,7.21,87.76,26.2,Medium,2,8.6
Male,21,84.67,47.68,48.7,93.89,94.68,5.91,65.45,11.8,Medium,1,7.9
Male,23,60.22,74.19,55.63,88.14,68.87,9.52,66.23,16.2,Low,3,5.2
Female,19,52.93,69.53,52.26,67,68.96,6.94,70.5,8.8,Medium,5,8.8
Male,22,77.3,71.08,61.34,55.33,89.05,1.94,73.42,21.3,Low,9,5.3
Male,20,,92.73,44.46,84.13,56.73,1.21,56.18,5.1,Low,8,7.6
Female,24,99.91,93.69,91.4,56.82,65.29,5.21,50.87,16.2,High,9,6.6
Female,21,,67.21,91.61,64.69,80.43,6.65,95.96,28.2,Medium,5,4.6
Female,18,94.82,67.34,64.78,75.02,71,1.66,67.66,27.4,Low,4,8.6
Male,21,69.1,70.91,76.73,83.99,97.04,6.02,55.08,25.1,Medium,3,6.9
Male,21,84.47,71.18,78.52,96.31,97.93,8.65,87.96,8.5,High,3,4.5
Female,23,79.91,97.02,84.96,79.66,75.13,7.28,64.75,18,Low,4,5.9
Female,23,52.65,78.96,71.24,83.57,76.95,6.64,59.08,23,Medium,5,7.8
Female,24,53.92,56.65,70.62,65.5,86.23,7.89,98.13,7.5,High,10,7.1
Female,24,,71.89,77.88,,72.86,1.04,96.03,8.7,High,7,5.1
Male,20,68.54,77.63,82.18,71.89,59.5,2.04,55.29,6,Medium,9,6.8
Male,24,87.29,78.39,60.8,92.85,87.35,0.38,94.96,13.1,High,4,5.5
Male,20,58.64,75.12,59.82,69.62,86.89,1.45,94.54,26.9,Low,5,6.6
Male,23,80.29,50.66,56.18,73.41,62.25,9.13,81.72,17.7,Low,5,5.6
Male,23,64.44,42.02,72.93,71.63,91.65,2.22,76.49,26.3,Low,4,6.5
Female,19,89.85,60.27,61.61,,80.68,6.62,60.87,7.1,Low,3,8.2
Male,19,89.92,65.65,72.42,97.68,61.82,6.92,56.07,6.4,Low,7,5.1
Female,22,88.77,43.71,64.36,66.36,82.6,6.45,80.32,25.1,High,5,4
Female,23,76.24,88.9,90.2,73.75,61.68,5.54,91.1,17.4,High,2,4.8
Female,18,64.23,60.64,44.39,85.3,63.26,4.86,84.43,16.8,Low,9,8.2
Male,19,90.47,94.82,74.33,94.77,92.4,4.2,59.04,16.9,High,1,6.1
Female,20,,49.26,74.54,74.69,96.47,9.17,64.5,14.5,Medium,4,7.7
Male,21,,43.42,63.02,55.44,62.84,0.1,77.32,27.2,Low,7,4.2
Female,24,,68.94,65.26,68.43,96.4,0.53,81.25,18,Medium,8,4.7
Male,24,83.71,51.35,88.01,77.52,61.94,4.93,53.61,29.3,Medium,10,6.8
Female,22,84.31,96.24,56.84,70.88,55.86,3.31,80.7,26.2,Low,6,7.6
Male,19,82.63,40.62,92.28,59.33,52.91,4.08,86.82,23.4,High,7,7.9
Female,21,70.78,64.76,93.78,51.85,62.11,9.98,59.07,20.9,Medium,9,7.2
Female,21,55.01,95.6,79.04,84.37,69.26,7.75,62.31,25.9,Medium,6,7.8
Female,19,95.56,63.07,86.37,99.64,96.38,8.77,62.94,27,High,7,4.8
Female,18,75.39,45.59,76.78,95.96,62.11,3.69,96.99,8.3,High,2,7.3
Male,18,70.35,58.17,71.52,84.16,68.27,2.4,70.35,14,Low,7,6.1
Male,22,79.44,69.88,98,92.08,86.71,7.68,76.53,25.1,Low,7,8.6
Male,18,59.64,51.11,56.96,,65.1,8.08,86.22,10.5,Low,2,7.1
Female,22,56.63,67.99,49.25,81.12,84.22,5.5,68.57,19.7,Low,5,6.7
Female,20,70.28,90.18,57.25,53.03,71.6,8.96,55.28,24.5,High,4,6.9
Female,19,61.36,92.36,76.88,85.36,59.82,9.67,82.72,10.6,High,7,8.2
Female,21,62.21,42.96,51.11,98.49,86.7,4.71,83.36,15.1,Low,4,4.1
Female,22,94.63,49.65,94.53,93.04,51.35,2.23,63.03,27.9,High,9,8.3
Female,24,76.54,56.52,64.66,76.72,64.62,5.17,51.76,13.9,Low,9,4.1
Male,18,74.17,75.69,91,,67.81,9.9,83.27,20.1,Medium,5,6.9
Male,24,84.47,61.66,54.95,97.19,72.91,2.93,85.17,15.8,Low,8,6.5
Male,22,97.58,90.64,58.79,60.8,83.99,6.18,51.3,26.9,Low,3,5.9
Male,23,55.61,83,43.55,89.66,72.97,6.94,84.66,15.6,Medium,4,4.6
Male,22,91.68,46.03,55.47,63.49,79.72,2.14,96.95,14,Medium,2,4.6
Male,18,79.2,77.47,69.42,93.85,79.79,5.88,58.94,9.3,Low,3,7.7
Male,23,57.31,46.78,96.77,54.92,68.66,3.15,76.07,13.7,High,4,4.6
Male,23,64.86,55.3,63.33,58.91,96.7,8.54,84.84,21.7,High,9,7.4
Female,18,74.12,50.67,78.38,86.03,97.79,7.15,61.5,9.4,Low,4,9
Female,23,84.56,50.38,65.66,58.74,79.09,8.26,87.58,22.6,Medium,1,7.4
Female,19,62.13,76.98,42.81,57.9,53.58,2,93.4,5.3,Low,2,4.4
Female,21,76.74,73.82,70.21,77.77,74.56,0.35,90.73,14.2,Low,7,6.7
Female,24,84.23,50.56,43.95,,59.22,8.51,62.94,16.6,High,2,8.2
Female,19,72.44,99.41,93.02,63.42,74.16,3.87,90.21,7.4,Low,3,8.8
Female,19,,65.31,85.18,92.06,59.42,1.8,70.67,22.1,High,10,7.6
Male,18,93.47,45.82,62.72,90.4,85.19,0.92,63.32,7.6,Medium,3,5.5
Male,18,73.53,47.23,78.41,78.96,54.02,5.17,58.4,7.2,Low,8,5.3
Female,24,98.65,75.03,46.72,,97.67,1.5,95.45,14.2,High,7,7.9
Male,21,53.78,98.74,82.15,52.02,59.77,5.67,71.34,23.5,Medium,1,7.8
Male,22,50.17,74.32,89.36,68.36,83.03,7.27,93.29,29.1,Medium,8,6.4
Male,19,69.03,96.94,89.3,63.17,95.85,5.35,57.98,24.4,Medium,3,4.4
Male,23,80.05,66.65,57.06,57.5,62.39,9.04,88.35,16.7,Low,5,7.4
Male,21,81.46,66.15,55.82,69.48,96.71,1.56,55.5,11.8,Medium,7,7
Female,19,73.82,70,71.28,67.75,69.43,4.94,50.88,12.5,Low,3,4.1
Male,22,56.24,81.85,98.07,86.44,98.03,1.63,99.75,12.1,Medium,8,7.2
Female,23,58.52,62.06,95.23,79.9,98.57,8.76,53.68,12,Medium,8,4.7
Female,19,92.61,91.83,61.58,95.66,59.4,9.32,73.08,6.7,Low,9,8.1
Female,20,93.4,41.76,86.79,57.27,91.55,4,93.92,10.5,Medium,6,7.4
Male,24,83.69,66.39,95.28,52.99,59.67,3.06,90.97,7.7,High,2,4.3
Female,21,83.21,70.66,55.66,76.73,61.32,2.79,73.56,5.2,Medium,8,6.7
Female,24,79.88,76.42,89.82,,54.21,8.6,80.54,12.1,Low,10,8
Female,18,60.15,56.56,56.07,89.39,57.83,6.82,81.49,13.8,Medium,2,8.1
